LevelId,Filename,Area_Name,Name,Pos,Rotate,DestinationLevel,Type
,level_005_airship,,TeleportDetach_Trigger1,"592.32385,1409.2916,74.018097",,0,ProximityTrigger
,level_005_airship,,TeleportDetach_Trigger8,"1087.7224,819.8902,104.4371","0.25881913,0,0,0.96592581",0,ProximityTrigger
,level_005_airship,,TeleportDetach_Trigger3,"485.65106,1167.2877,68.793129",,0,ProximityTrigger
,level_005_airship,,Island02_Trigger4,"629.67297,1200.3638,67.098465","0.5948227,0,0,0.80385697",0,ProximityTrigger
,level_005_airship,,Island03_Trigger1,"494.03369,1190.6013,70.723465","0.70710707,0,0,-0.70710647",0,ProximityTrigger
,level_005_airship,,PlayerSpawner_Deck,"17.29595,-4.0017328,41.937599","0.70959049,0,0,0.70461434",,MHPlayerSpawnPoint
,level_005_airship,,Island02_Trigger1,"641.07568,1204.0475,67.436363","0.94551861,0,0,0.32556799",0,ProximityTrigger
,level_005_airship,,Island08_Trigger1,"1072.3303,825.42413,106.84952","0.7660445,0,0,0.64278752",0,ProximityTrigger
,level_005_airship,,Camp_Trigger2,"518.28552,3708.2234,55.005127","0.99984771,0,0,-0.01745246",0,ProximityTrigger
,level_005_airship,,TeleportDetach_Trigger4,"639.19849,1076.9911,92.853622","0.92050487,0,0,0.39073104",0,ProximityTrigger
,level_005_airship,,RSTrigger_2to1_Point,"545.70056,3804.835,5.5704336","0.68835449,0,0,-0.72537446",,MHPlayerSpawnPoint
,level_005_airship,,TeleportDetach_Trigger5,"814.50385,999.48981,119.3357","0.31730479,0,0,0.94832361",0,ProximityTrigger
,level_005_airship,,TeleportDetach_Trigger71,"967.49152,969.89606,130.41454","0.93358046,0,0,0.35836792",0,ProximityTrigger
,level_006,,MHPlayerSpawnPoint3t2,"3118.0217,3239.3269,133.78137","0.86602539,0,0,-0.50000006",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint0t1,"3084.584,1969.813,135.43555","0.87881708,0,0,0.47715878",,MHPlayerSpawnPoint
,level_006,,1_HardStageSpawnPoint2,"3070.4236,1955.4639,134.54427","0.87461972,0,0,-0.48480961",,MHPlayerSpawnPoint
,level_006,,ProximityTrigger2,"1889.6162,819.52716,92.393555",,0,ProximityTrigger
,level_006,,8_HardStageSpawnPoint1,"784.45691,2008.2488,86.891029","0.5591929,0,0,0.82903755",,MHPlayerSpawnPoint
,level_006,,4_HardStageSpawnPoint2,"1898.7461,3793.3447,83.875","0.79335332,0,0,0.60876149",,MHPlayerSpawnPoint
,level_006,,Cutscene_Start,"3083.3518,1970.9905,138.25014",,0,ProximityTrigger
,level_006,,MHPlayerSpawnPoint6t3,"786.84454,3336.8835,107.51157","-0.19936797,0,0,0.97992468",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint9t7,"1854.5598,3245.376,88.765739","0.60181487,0,0,-0.7986356",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint9t3,"801.13123,3263.5046,107.51157","0.98162717,0,0,-0.19080894",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint1,"3481.8835,382.51236,85.259308","0.63607818,0,0,0.77162457",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint7t9,"1868.1521,1929.0912,114.81012","0.7547096,0,0,0.65605903",,MHPlayerSpawnPoint
,level_006,,8_HardStageSpawnPoint2,"736.09882,2010.0665,87.386879","0.81411546,-0,0,-0.58070308",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint7t1,"3054.5884,1941.8738,133.25","0.97629601,0,0,-0.21643959",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint1t7,"1943.4778,3206.2944,88.967361","0.92718393,0,0,0.37460652",,MHPlayerSpawnPoint
,level_006,,CatHandCartPoint,"3458.6746,373.7561,85.366966","0.80385685,0,0,-0.59482276",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint8t6,"1849.5537,806.86865,90.06321","0.7547096,0,0,-0.65605903",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint2t1,"3041.2883,1972.9252,131.02278","-0.39073122,0,0,0.92050481",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint5t4,"1862.9108,3740.5549,84.554993","0.98480773,0,0,-0.17364825",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint7t4,"1915.8295,3822.1543,84.554993","0.59482276,0,0,0.80385685",,MHPlayerSpawnPoint
,level_006,,ProximityTrigger8,"824.65399,3292.9878,110.05313",,0,ProximityTrigger
,level_006,,MHPlayerSpawnPoint4t6,"386.89398,532.65613,77.429993","-0.49242344,0,0,0.87035573",,MHPlayerSpawnPoint
,level_006,,7_HardStageSpawnPoint1,"1920.4651,3220.3516,88.817543","0.71325052,0,0,-0.70090926",,MHPlayerSpawnPoint
,level_006,,DM_100661_STrigger6,"422.43454,569.06879,77.97715",,0,ProximityTrigger
,level_006,,ProximityTrigger6,"814.77496,3299.7239,109.83857",,0,ProximityTrigger
,level_006,,ProximityTrigger1,"1904.7174,804.83295,93.1371",,0,ProximityTrigger
,level_006,,9_HardStageSpawnPoint1,"1833.6582,1967.3959,114.95353","0.81411546,-0,0,-0.58070308",,MHPlayerSpawnPoint
,level_006,,ProximityTrigger5,"1845.9357,1961.6155,116.85651",,0,ProximityTrigger
,level_006,,MHPlayerSpawnPoint3t9,"1853.7723,1977.8907,114.81012","0.21643963,0,0,0.97629601",,MHPlayerSpawnPoint
,level_006,,ProximityTrigger9,"760.59692,2005.8066,88.652084",,0,ProximityTrigger
,level_006,,MHPlayerSpawnPoint2t3,"853.99884,3268.3787,107.3125","0.87461972,0,0,0.48480961",,MHPlayerSpawnPoint
,level_006,,Player_Enter,"1887.1382,825.40857,98.230568",,0,ProximityTrigger
,level_006,,9_HardStageSpawnPoint2,"1850.1495,1946.8204,114.89103","1,0,0,-1.700013e-007",,MHPlayerSpawnPoint
,level_006,,5_HardStageSpawnPoint1,"436.30481,532.52246,77.197067","0.79335332,0,0,0.60876149",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint4t5,"456.57184,566.38507,77.4375","0.47715884,0,0,0.87881708",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint1t2,"3159.1501,3275.6672,133.47234","0.66262007,0,0,0.74895573",,MHPlayerSpawnPoint
,level_006,,DM_100661_STrigger5,"444.35812,521.46735,78.247063",,0,ProximityTrigger
,level_006,,1_HardStageSpawnPoint1,"3062.3157,1968.2605,133.625","0.76604444,0,0,0.64278764",,MHPlayerSpawnPoint
,level_006,,DM_100661_SurviveArea,"3472.355,378.80045,85.3125",,0,ProximityTrigger
,level_006,,7_HardStageSpawnPoint2,"1889.9648,3239.2131,88.80394","0.5591929,0,0,0.82903755",,MHPlayerSpawnPoint
,level_006,,6_HardStageSpawnPoint2,"1902.9902,818.91217,90.251625","0.71325052,0,0,-0.70090926",,MHPlayerSpawnPoint
,level_006,,5_HardStageSpawnPoint2,"450.38171,547.3006,77.284813","0.79335332,0,0,0.60876149",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint3t6,"1894.788,790.66571,90.25","0.99026805,0,0,0.13917306",,MHPlayerSpawnPoint
,level_006,,4_HardStageSpawnPoint1,"1896.2834,3821.8452,83.745163","-0.12186938,0,0,0.99254614",,MHPlayerSpawnPoint
,level_006,,DM_100661_STrigger2,"451.03397,538.55127,78.480972",,0,ProximityTrigger
,level_006,,DM_100661_STrigger4,"424.9144,507.81357,78.156456",,0,ProximityTrigger
,level_006,,2_HardStageSpawnPoint2,"3117.0366,3282.4014,133.51254","0.19936796,0,0,0.97992468",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint6t8,"732.23218,2032.629,87.1875","-0.14780937,0,0,0.98901588",,MHPlayerSpawnPoint
,level_006,,DM_100661_STrigger1,"406.16333,540.61328,79.022675",,0,ProximityTrigger
,level_006,,ProximityTrigger3,"758.1488,2005.3765,89.5","0.96126169,0,0,0.27563742",0,ProximityTrigger
,level_006,,MHPlayerSpawnPoint5t8,"731.55182,1954.9982,87.125","0.90630782,-0,0,-0.42261827",,MHPlayerSpawnPoint
,level_006,,DM_100661_STrigger3,"399.41656,520.92993,78.19455",,0,ProximityTrigger
,level_006,,ProximityTrigger4,"851.53259,3268.4602,109.81969","0.98162717,0,0,-0.19080912",0,ProximityTrigger
,level_006,,6_HardStageSpawnPoint1,"1874.0897,821.51508,90.203529","0.79335332,0,0,0.60876149",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint4t7,"1912.731,3257.4648,88.491638","0.043619417,0,0,0.99904823",,MHPlayerSpawnPoint
,level_006,,2_HardStageSpawnPoint1,"3126.4617,3269.1064,133.375","0.19936796,0,0,0.97992468",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint6t2,"3111.4221,3287.6577,133.78137","0.52991927,0,0,-0.84804815",,MHPlayerSpawnPoint
,level_006,,ProximityTrigger7,"420.25674,541.48566,77.093208","0.98325491,0,0,-0.18223545",0,ProximityTrigger
,level_006,,MHPlayerSpawnPoint1t0,"3461.4128,374.51428,85.366966","0.82903761,0,0,-0.5591929",,MHPlayerSpawnPoint
,level_006,,MHPlayerSpawnPoint2t6,"1932.3608,822.45764,90.201241","0.76040596,0,0,0.64944804",,MHPlayerSpawnPoint
,level_007,,RandomPlayer_1a2,"571.20789,1035.6383,30.140625","0.90996128,0,0,-0.4146933",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_7to3_Point,"2144.595,3107.3745,19.282284","0.62932032,0,0,0.77714604",,MHPlayerSpawnPoint
,level_007,,100792_Trigger_2,"324.10947,1442.2755,38.066689","0.95105654,0,0,0.309017",0,ProximityTrigger
,level_007,,SwitchRegionTrigger_4to6_Point,"1935.5149,939.17426,30.527176","0.28401542,0,0,0.95881969",,MHPlayerSpawnPoint
,level_007,,100792_Trigger_1,"249.30362,1438.428,37.434414","0.99452192,0,0,0.10452846",0,ProximityTrigger
,level_007,,SwitchRegionTrigger_8to1_Point,"3494.2766,3182.0225,132.875","0.32556802,0,0,0.94551861",,MHPlayerSpawnPoint
,level_007,,RandomPlayer_1a,"3455.5891,3150.9336,132.875","0.9335804,0,0,-0.35836804",,MHPlayerSpawnPoint
,level_007,,ProximityTrigger5,"1877.2786,907.28442,33.658974","0.97629601,0,0,-0.21643957",0,ProximityTrigger
,level_007,,GuardArea,"2105.9565,3109.9321,19.206785",,7,ProximityTrigger
,level_007,,RandomPlayer_1a3,"312.06015,1429.6145,35.65625","0.65605921,0,0,0.75470948",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_4to5_Point,"250.45824,1438.0989,35.63797","0.76604444,0,0,-0.64278764",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_7to8_Point,"3490.8923,956.79968,32.673393","0.83388573,-0,0,-0.5519371",,MHPlayerSpawnPoint
,level_007,,DynRain_Trigger_Region5,"294.06708,1447.0516,35.46875",,0,ProximityTrigger
,level_007,,SwitchRegionTrigger_3to7_Point,"2182.6914,713.50189,30.01322","0.97629601,0,0,0.21643953",,MHPlayerSpawnPoint
,level_007,,ProximityTrigger10,"2194.5898,765.02789,33.184425",,0,ProximityTrigger
,level_007,,DynRain_Trigger_Region6,"1907.8441,890.94458,30.171875",,0,ProximityTrigger
,level_007,,SwitchRegionTrigger_4to1_Point,"3495.1663,3155.9304,132.37675","0.83867055,0,0,0.54463911",,MHPlayerSpawnPoint
,level_007,,CatHandCartPoint,"614.54547,3234.3835,28.653507","0.30070579,0,0,0.95371699",,MHPlayerSpawnPoint
,level_007,,ProximityTrigger7,"250.82097,1438.0367,38.982178",,0,ProximityTrigger
,level_007,,RandomPlayer_1a1,"1913.7573,2500.4871,24.4375","0.5807029,0,0,-0.81411564",,MHPlayerSpawnPoint
,level_007,,DynRain_Trigger_Region2,"1931.3678,2502.0242,24.883896",,0,ProximityTrigger
,level_007,,100791_LiLi_BattleField,"2158.6682,730.83978,31.772392","0.99904823,0,0,0.04361942",0,ProximityTrigger
,level_007,,SwitchRegionTrigger_0to1_Point,"3446.0684,3135.9473,132.91037","0.98162717,0,0,-0.19080898",,MHPlayerSpawnPoint
,level_007,,ProximityTrigger11,"2181.1118,713.67065,33.184425",,0,ProximityTrigger
,level_007,,SwitchRegionTrigger_2to0_Point,"606.30396,3205.9451,28.59375",,,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_1to4_Point,"569.69324,1033.2229,30.140625","0.72537428,-0,0,-0.68835467",,MHPlayerSpawnPoint
,level_007,,ParaFlower_1_Trigger,"1923.2115,2498.6558,33.130821",,0,ProximityTrigger
,level_007,,SwitchRegionTrigger_6to7_Point,"2120.5508,685.8382,30.053797","0.7604059,-0,0,-0.6494481",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_2to3_Point,"2029.6594,3096.8975,19.336803","0.70710683,0,0,-0.70710677",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_6to5_Point,"318.63342,1437.6442,35.54808","0.42261833,0,0,0.90630776",,MHPlayerSpawnPoint
,level_007,,Cutscene_trigger_1,"3446.1907,3136.3948,135.02681","0.96814764,0,0,-0.25038001",0,ProximityTrigger
,level_007,,SwitchRegionTrigger_0to2_Point,"1907.6901,2507.0554,24.580095","0.66262001,0,0,-0.74895579",,MHPlayerSpawnPoint
,level_007,,100793_Area4_Trigger1,"618.71118,1080.101,32.654671",,0,ProximityTrigger
,level_007,,MHPlayerSpawnPoint1,"606.08765,3218.552,28.59375","0.96126169,0,0,-0.27563739",,MHPlayerSpawnPoint
,level_007,,607006_R6_Trigger,"1906.6473,897.68689,33.751419","0.95105654,0,0,-0.30901688",0,ProximityTrigger
,level_007,,100793_Area4_Trigger3,"564.66229,1033.0247,30.308167","0.99813479,0,0,0.061048567",0,ProximityTrigger
,level_007,,SwitchRegionTrigger_1to8_Point,"3528.7603,981.44891,32.693768","0.49242365,0,0,0.87035567",,MHPlayerSpawnPoint
,level_007,,DynRain_Trigger_Region0,"608.31317,3226.8167,30.983788",,0,ProximityTrigger
,level_007,,ProximityTrigger12,"2120.0845,687.18707,33.184425",,0,ProximityTrigger
,level_007,,RandomPlayer_1a4,"2145.4707,701.26532,29.886478","0.87881726,0,0,0.47715852",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_6to4_Point,"616.86804,1080.3597,30.165493","0.56640631,0,0,0.82412618",,MHPlayerSpawnPoint
,level_007,,DynRain_Trigger_Region8,"3517.26,958.14038,32.670052",,0,ProximityTrigger
,level_007,,SwitchRegionTrigger_7to6_Point,"1879.0603,842.07251,30.171875","0.98901588,0,0,-0.14780943",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_8to7_Point,"2195.1387,765.53436,30.198792","0.30901706,0,0,0.95105648",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_3to2_Point,"1951.4542,2503.3923,24.747448","0.58070302,0,0,0.81411546",,MHPlayerSpawnPoint
,level_007,,Trigger_Area_3_Enter2,"2148.6843,3107.158,24.21736","0.99965733,0,0,-0.026176939",0,ProximityTrigger
,level_007,,DynRain_Trigger_Region7,"2160.6125,734.39978,29.720869",,0,ProximityTrigger
,level_007,,100793_Area4_Trigger2,"611.6192,1023.5466,32.812866","0.93667221,0,0,0.35020739",0,ProximityTrigger
,level_007,,ParaFlower_2_Trigger,"1916.0044,2472.3562,33.358433","0.76040596,0,0,0.64944804",0,ProximityTrigger
,level_007,,RandomPlayer_1a5,"3505.1577,981.53326,32.65625","0.46174887,0,0,0.88701069",,MHPlayerSpawnPoint
,level_007,,ProximityTrigger2,"1877.6177,907.62115,32.771343",,0,ProximityTrigger
,level_007,,100791_AiLan_BattleField,"2158.272,730.72827,31.772392","0.99904823,0,0,0.04361942",0,ProximityTrigger
,level_007,,SwitchRegionTrigger_5to6_Point,"1877.2169,907.78265,30.176376","-0.4848094,0,0,0.87461978",,MHPlayerSpawnPoint
,level_007,,Cutscene_trigger_2,"1908.0475,2506.6711,26.936758","0.8571673,0,0,-0.51503807",0,ProximityTrigger
,level_007,,SwitchRegionTrigger_1to0_Point,"615.59235,3236.8086,28.639097","0.52991927,0,0,0.84804809",,MHPlayerSpawnPoint
,level_007,,SwitchRegionTrigger_5to4_Point,"608.37775,1032.7722,30.23447","0.92387956,0,0,0.3826834",,MHPlayerSpawnPoint
,level_007,,ProximityTrigger1,"1879.4431,842.67889,32.771343",,0,ProximityTrigger
,level_007,,ProximityTrigger6,"1935.1194,938.32666,33.658974","0.97629601,0,0,-0.21643957",0,ProximityTrigger
,level_007,,DynRain_Trigger_Region1,"3470.8894,3161.4517,133.39952",,0,ProximityTrigger
,level_007,,ProximityTrigger13,"1906.6473,897.68689,33.794704","0.95105654,0,0,-0.30901688",0,ProximityTrigger
,level_007,,ProximityTrigger3,"1934.8374,938.29083,32.771343",,0,ProximityTrigger
,level_007,,ProximityTrigger8,"313.68323,1435.2578,38.982178","0.97814757,0,0,0.20791174",0,ProximityTrigger
,level_007,,ProximityTrigger4,"1879.3499,842.96283,33.658974",,0,ProximityTrigger
,level_007,,Trigger_Area_3_Enter,"2028.0654,3096.1697,24.240198","0.99965733,0,0,-0.026176939",0,ProximityTrigger
,level_008,,MHPlayerSpawnPoint3-4,"1147.882,1244.6495,79.543854","0.70710683,0,0,0.70710677",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint7-8,"485.06607,3498.8787,287","0.98628557,0,0,-0.16504763",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint0-1,"2489.2251,3544.2151,17.299019","0.56640619,0,0,-0.82412624",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint8-6,"2640.5981,627.11621,317.5","0.88701087,0,0,0.46174857",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint2-4,"1094.1111,1271.1742,79.791992","0.77162451,0,0,-0.6360783",,MHPlayerSpawnPoint
,level_008,,PlayerStartPointHard1,"2655.5859,3614.377,19.641134","0.71933985,0,0,0.69465834",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint5-7,"2466.9946,639.45642,317.50146","-0.34202,0,0,0.93969268",,MHPlayerSpawnPoint
,level_008,,ProximityTrigger2,"503.7901,3546.271,289.75","0.95105654,0,0,-0.30901688",0,ProximityTrigger
,level_008,,CatHandCartPoint,"505.13879,424.00656,20.051041","0.78260809,0,0,0.62251472",,MHPlayerSpawnPoint
,level_008,,608003_R,"2499.71,612.52197,319.6004","0.98325491,0,0,0.18223545",0,ProximityTrigger
,level_008,,MHPlayerSpawnPoint7-6,"2565.7266,647.60229,317.62653","0.85716724,-0,0,-0.51503819",,MHPlayerSpawnPoint
,level_008,,PlayerStartPointHard3,"1107.5265,1275.3137,79.47496","0.7986356,0,0,-0.60181493",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint1-0,"522.54468,467.46112,20.26432","7.0550335e-008,0,0,1",,MHPlayerSpawnPoint
,level_008,,PlayerStartPoint,"503.30881,409.42404,19.868452","0.99691737,0,0,-0.078459099",,MHPlayerSpawnPoint
,level_008,,100891_Area5_Trigger,"1240.6265,1331.9875,64.693954",,0,ProximityTrigger
,level_008,,MHPlayerSpawnPoint0-5,"1273.7045,1330.5682,61.513733","0.83388591,0,0,0.55193686",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint8-7,"2515.915,588.66534,318.34003","0.87035573,0,0,0.49242347",,MHPlayerSpawnPoint
,level_008,,608002_R6,"2605.7434,658.20471,327.44727","0.98325491,0,0,0.18223545",0,ProximityTrigger
,level_008,,AreaAddPoint,"505.11487,3523.842,289.5",,0,ProximityTrigger
,level_008,,608001_Area8_Trigger,"508.36496,3549.9275,287.09409",,0,ProximityTrigger
,level_008,,100893_Area5_Trigger,"1240.9545,1339.4082,61.477478",,0,ProximityTrigger
,level_008,,MHPlayerSpawnPoint1-3,"1209.2148,1229.4641,63.304859","0.98162717,0,0,-0.19080897",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint6-8,"534.8418,3594.6455,287.35263","0.39073122,0,0,0.92050481",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint1-2,"2624.238,3581.8105,19.651024","0.9953962,0,0,-0.095845781",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint3-1,"2553.4028,3514.0271,17.284546","0.78260815,0,0,0.62251461",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint5-3,"1232.9473,1258.8831,63.234314","0.62932044,0,0,0.77714592",,MHPlayerSpawnPoint
,level_008,,PlayerStartPointHard5,"2477.0837,638.54901,317.63272","-0.49242362,0,0,0.87035567",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint4-6,"2600.4824,695.40479,317.5","-0.01745226,0,0,0.99984771",,MHPlayerSpawnPoint
,level_008,,PlayerStartPointHard4,"2569.8579,667.26691,317.75","0.71933985,0,0,-0.69465834",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint6-4,"1153.5872,1314.2859,79.107513","0.13052621,0,0,0.99144489",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint7-5,"1240.3018,1376.6505,61.477478","-0.095845632,0,0,0.9953962",,MHPlayerSpawnPoint
,level_008,,300851_AreaTrigger,"2501.7705,623.36761,320",,0,ProximityTrigger
,level_008,,MHPlayerSpawnPoint4-2,"2594.7405,3640.8552,21.264706","0.54463905,0,0,-0.83867061",,MHPlayerSpawnPoint
,level_008,,PlayerRevivePoint,"507.70071,426.17459,19.960228","0.095845737,0,0,0.9953962",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint4-3,"1175.0977,1254.9373,63.234314","0.86602539,0,0,-0.50000006",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint6-7,"2529.9363,632.79602,317.62653","0.58778536,0,0,0.80901688",,MHPlayerSpawnPoint
,level_008,,Area7_EnterTrigger,"2496.8462,614.3479,320",,0,ProximityTrigger
,level_008,,MHPlayerSpawnPoint5-0,"537.38647,452.00317,24.168484","0.60876143,0,0,0.79335332",,MHPlayerSpawnPoint
,level_008,,608004_R7,"2505.3948,606.948,320","0.99996191,0,-0.008726486,0",0,ProximityTrigger
,level_008,,MHPlayerSpawnPoint3-5,"1247.6968,1289.1908,61.543205","0.99254614,0,0,0.12186923",,MHPlayerSpawnPoint
,level_008,,MHPlayerSpawnPoint2-1,"2553.8984,3539.304,17.19326","0.63607824,0,0,0.77162451",,MHPlayerSpawnPoint
,level_008,,ProximityTrigger1,"1244.1427,1352.2052,61.562996","0.99144489,0,0,-0.13052617",0,ProximityTrigger
,level_008,,PlayerStartPointHard2,"1209.8091,1241.2393,63.39518","0.99691737,0,0,-0.078459099",,MHPlayerSpawnPoint
,level_009,,MHPlayerSpawnPoint2,"2549.3364,3085.8457,54.111618","0.052335739,0,0,0.99862957",,MHPlayerSpawnPoint
,level_009,,MHPlayerSpawnPoint1,"2554.0999,3128.6318,56.062866","-0.10452829,0,0,0.99452192",,MHPlayerSpawnPoint
,level_009,,MHPlayerSpawnPoint3,"2540.1321,3101.2458,53.648315","0.052335739,0,0,0.99862957",,MHPlayerSpawnPoint
,level_009,,MHPlayerSpawnPoint4,"2554.0173,3110.1492,53.648315","0.052335739,0,0,0.99862957",,MHPlayerSpawnPoint
,level_009,,MHPlayerSpawnPoint5,"2561.5623,3099.1848,53.648315","0.052335739,0,0,0.99862957",,MHPlayerSpawnPoint
,level_009,,RegionSwtich_0_to_1_Point,"2503.9983,2429.6045,53.931526","0.35836786,0,0,0.93358046",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint3-6,"3353.51,1913.1814,33.564491","-0.26723832,0,0,0.9636305",,MHPlayerSpawnPoint
,level_010,,610007_BOSS,"2807.7498,1565.5813,88.123459",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint6-3,"2720.8845,2587.3789,35.353653","0.34202018,0,0,0.93969262",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint7-5,"2413.4768,2046.5961,134.74924","0.55193692,0,0,-0.83388591",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint6,"3360.9016,1914.0082,33.575565","-0.087155849,0,0,0.99619472",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint7,"2112.0127,1658.2529,28.934128","-0.41469339,0,0,0.90996122",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint9-8,"1177.851,1318.545,51.93943","0.70710689,0,0,0.70710665",,MHPlayerSpawnPoint
,level_010,,610005_Area6_Trigger,"3368.332,1895.6757,34.653057",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint3,"2692.2292,2578.0515,38.381176","0.6156615,0,0,-0.78801072",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint2-6,"3378.4502,1905.5786,32.961807","0.23344544,0,0,0.97236991",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPointC-1,"2181.0688,3703.2764,120.65295","0.8571673,0,0,-0.51503807",,MHPlayerSpawnPoint
,level_010,,CathandcartPoint,"249.73962,3896.5913,81.610992","0.42261824,0,0,0.90630782",,MHPlayerSpawnPoint
,level_010,,610006_R8,"1138.7731,1314.8035,56.218636",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint,"245.91862,3895.0256,81.841415","0.78260815,0,0,-0.62251461",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint3-1,"2231.2717,3698.8687,115.90163","0.90258533,0,0,0.43051103",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint2-3,"2678.8442,2581.6675,38.610146","-0.49242347,0,0,0.87035573",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint9,"2759.5439,1116.2871,53.852722","0.87035573,0,0,-0.49242347",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint3-5,"2485.2375,2051.978,135","0.49242362,0,0,0.87035567",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint9-10,"2775.5818,1571.0239,85.25","0.66913068,0,0,-0.74314481",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint1-3,"2681.7646,2578.5305,39.607563","0.68199831,0,0,-0.73135376",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint6-9,"2778.8521,1185.6764,53.78125","-0.095845625,0,0,0.9953962",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint6-7,"2171.1902,1649.2927,28.805256","0.59482288,0,0,0.80385679",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint1,"2224.5466,3714.5295,116.65334","-0.43051112,0,0,0.90258527",,MHPlayerSpawnPoint
,level_010,,610011_R9,"2780.478,1149.0797,56.371117",,0,ProximityTrigger
,level_010,,ProximityTrigger2,"2755.4644,1115.2257,57.505959",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint8,"1120.7307,1299.2544,52.34375","0.78260821,0,0,-0.62251455",,MHPlayerSpawnPoint
,level_010,,610009_BOSS_Trigger,"1143.6093,1310.9375,55.582741","0.97236991,0,0,0.23344545",0,ProximityTrigger
,level_010,,ProximityTrigger4,"1168.746,1341.9457,56.520401",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint3-4,"2725.5715,2431.998,43.265411","-0.13917299,0,0,0.99026811",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint5-7,"2106.5107,1658.261,28.99852","-0.4617486,0,0,0.88701081",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint2,"3333.0637,3832.876,41.898392","0.6156615,0,0,-0.78801072",,MHPlayerSpawnPoint
,level_010,,101091_Trigger,"1154.0785,1306.7847,54.318844",,0,ProximityTrigger
